STUDID,Sexe,Cycle,Grade,Programme,Premier_Trim,Dernier_Trim,Nb_trim_complete,Moyenne,ANNEE
10126091,M,2,Maitrise professionn,Génie industriel,20181,20192,4,3.90,2018/19
10126452,M,2,Maitrise professionn,Génie industriel,20181,20191,4,3.90,2018/19
10136887,M,2,Maitrise professionn,Génie industriel,20191,20193,3,3.90,2019/20
10007827,M,2,Maitrise professionn,Génie informatique,20043,20103,5,3.90,2010/11
10064290,F,3,Doctorat,Génie informatique,20073,20123,16,3.90,2012/13
10082255,F,2,Maitrise recherche,Génie informatique,20092,20121,9,3.90,2011/12
10079748,M,3,Doctorat,Génie informatique,20101,20132,11,3.90,2012/13
10066951,M,2,Maitrise recherche,Génie informatique,20103,20132,9,3.90,2012/13
10068926,M,2,Maitrise recherche,Génie informatique,20111,20142,11,3.90,2013/14
10089383,M,2,Maitrise recherche,Génie informatique,20111,20131,7,3.90,2012/13
10096622,F,2,Maitrise recherche,Génie informatique,20123,20142,6,3.90,2013/14
10097586,M,1,Bac,Génie informatique,20123,20161,8,3.90,2015/16
10091835,M,2,Maitrise recherche,Génie informatique,20151,20163,6,3.90,2016/17
10110456,M,2,Maitrise recherche,Génie informatique,20151,20162,5,3.90,2015/16
10110541,M,2,Maitrise recherche,Génie informatique,20151,20172,8,3.90,2016/17
10113358,M,1,Bac,Génie informatique,20153,20191,8,3.90,2018/19
10114552,M,2,Maitrise professionn,Génie informatique,20161,20171,4,3.90,2016/17
10115614,M,2,Maitrise professionn,Génie informatique,20161,20173,4,3.90,2017/18
10116039,M,2,Maitrise professionn,Génie informatique,20161,20172,5,3.90,2016/17
10117414,M,2,Maitrise recherche,Génie informatique,20161,20182,8,3.90,2017/18
10120960,M,2,Maitrise professionn,Génie informatique,20171,20181,4,3.90,2017/18
10114560,M,2,Maitrise professionn,Génie informatique,20173,20181,3,3.90,2017/18
10123699,M,2,Maitrise recherche,Génie informatique,20181,20192,6,3.90,2018/19
10126608,M,2,Maitrise professionn,Génie informatique,20181,20191,4,3.90,2018/19
10114460,M,2,Maitrise professionn,Génie informatique,20182,20191,4,3.90,2018/19
10111811,M,1,Bac,Génie logiciel,20151,20183,8,3.90,2018/19
10070504,M,1,Bac,Génie mécanique,20063,20103,9,3.90,2010/11
10070893,F,1,Bac,Génie mécanique,20063,20111,10,3.90,2010/11
10089876,M,2,Maitrise professionn,Génie mécanique,20113,20131,4,3.90,2012/13
10096349,M,1,Bac,Génie mécanique,20123,20171,8,3.90,2016/17
10099746,M,2,Maitrise professionn,Génie mécanique,20131,20141,3,3.90,2013/14
10101932,M,2,Maitrise recherche,Génie mécanique,20133,20142,3,3.90,2013/14
10108395,M,2,Maitrise professionn,Génie mécanique,20143,20153,4,3.90,2015/16
10103999,F,1,Bac,Génie mécanique,20151,20201,11,3.90,2019/20
10110440,M,2,Maitrise professionn,Génie mécanique,20152,20152,5,3.90,2014/15
10114078,M,1,Bac,Génie mécanique,20153,20191,8,3.90,2018/19
10087370,M,3,Doctorat,Génie mécanique,20161,20193,7,3.90,2019/20
10115424,M,2,Maitrise professionn,Génie mécanique,20161,20171,3,3.90,2016/17
10098077,M,2,Maitrise professionn,Génie mécanique,20171,20181,4,3.90,2017/18
10120952,M,2,Maitrise professionn,Génie mécanique,20171,20173,3,3.90,2017/18
10121954,F,1,Bac,Génie mécanique,20171,20201,7,3.90,2019/20
10121131,M,2,Maitrise professionn,Génie mécanique,20173,20191,4,3.90,2018/19
10126033,M,2,Maitrise professionn,Génie mécanique,20181,20191,4,3.90,2018/19
10126089,F,2,Maitrise professionn,Génie mécanique,20181,20183,3,3.90,2018/19
10085034,M,3,Doctorat,Génie métallurgique,20102,20133,11,3.90,2013/14
10076467,F,3,Doctorat,Génie minéral,20081,20113,12,3.90,2011/12
10063138,F,2,Maitrise recherche,Génie minéral,20083,20111,6,3.90,2010/11
10077650,M,2,Maitrise recherche,Génie minéral,20083,20112,6,3.90,2010/11
10089384,F,2,Maitrise professionn,Génie minéral,20111,20121,4,3.90,2011/12
10095007,M,3,Doctorat,Génie minéral,20121,20181,19,3.90,2017/18
10074686,M,3,Doctorat,Génie minéral,20131,20151,7,3.90,2014/15
10078299,M,3,Doctorat,Génie minéral,20142,20182,13,3.90,2017/18
10114829,M,3,Doctorat,Génie minéral,20163,20173,8,3.90,2017/18
10118840,M,2,Maitrise professionn,Génie minéral,20163,20182,5,3.90,2017/18
10111055,M,3,Doctorat,Génie minéral,20171,20173,6,3.90,2017/18
10112545,F,3,Doctorat,Génie minéral,20171,20173,7,3.90,2017/18
10122661,M,2,Maitrise recherche,Génie minéral,20172,20183,6,3.90,2018/19
10072486,M,3,Doctorat,Génie physique,20071,20113,15,3.90,2011/12
10048378,M,3,Doctorat,Génie physique,20072,20141,21,3.90,2013/14
10080064,M,1,Bac,Génie physique,20083,20121,9,3.90,2011/12
10086823,M,1,Bac,Génie physique,20103,20141,8,3.90,2013/14
10091798,M,1,Bac,Génie physique,20113,20151,8,3.90,2014/15
10078746,M,2,Maitrise recherche,Génie physique,20123,20142,6,3.90,2013/14
10114711,F,1,Bac,Génie physique,20153,20191,8,3.90,2018/19
10104953,F,1,Certificat,Ingénierie,20133,20141,2,3.90,2013/14
10045900,M,3,Doctorat,Mathématiques,20041,20113,20,3.90,2011/12
10063184,M,3,Doctorat,Mathématiques,20042,20112,22,3.90,2010/11
10073439,M,3,Doctorat,Mathématiques,20071,20103,12,3.90,2010/11
10105841,M,3,Doctorat,Mathématiques,20141,20183,15,3.90,2018/19
10099855,M,3,Doctorat,Mathématiques,20143,20182,12,3.90,2017/18
10089183,M,3,Doctorat,Mathématiques,20152,20191,12,3.90,2018/19
10104701,M,3,Doctorat,Mathématiques,20153,20183,10,3.90,2018/19
10113594,M,2,Maitrise recherche,Mathématiques appliquées,20153,20163,4,3.90,2016/17
10118889,M,2,Maitrise recherche,Mathématiques appliquées,20163,20182,6,3.90,2017/18
10057985,F,1,Certificat,Mécanique du bâtiment,20081,20121,8,3.90,2011/12
10077267,M,1,Certificat,Mécanique du bâtiment,20123,20143,5,3.90,2014/15
10086721,M,1,Certificat,Mécanique du bâtiment,20123,20171,8,3.90,2016/17
10106919,M,1,Certificat,Technologies biomédicales - instr. électronique,20141,20171,7,3.90,2016/17
10107015,M,1,Certificat,Technologies des arts de la scène,20141,20171,7,3.90,2016/17
10057760,M,2,Maitrise professionn,Génie aérospatial,20091,20123,9,3.91,2012/13
10074336,M,2,Maitrise professionn,Génie aérospatial,20111,20121,4,3.91,2011/12
10074598,M,2,Maitrise professionn,Génie aérospatial,20121,20122,2,3.91,2011/12
10110699,F,2,Maitrise recherche,Génie aérospatial,20151,20163,6,3.91,2016/17
10086251,M,2,Maitrise recherche,Génie aérospatial,20163,20173,4,3.91,2017/18
10118672,M,1,Bac,Génie aérospatial,20163,20201,8,3.91,2019/20
10097238,M,2,Maitrise recherche,Génie aérospatial,20171,20192,7,3.91,2018/19
10120632,M,2,Maitrise recherche,Génie aérospatial,20171,20192,8,3.91,2018/19
10120965,M,2,Maitrise recherche,Génie aérospatial,20171,20183,6,3.91,2018/19
10121310,M,2,Maitrise recherche,Génie aérospatial,20171,20183,6,3.91,2018/19
10078495,F,1,Bac,Génie biomédical,20083,20121,8,3.91,2011/12
10086527,M,3,Doctorat,Génie biomédical,20121,20151,11,3.91,2014/15
10108613,M,1,Bac,Génie biomédical,20143,20183,9,3.91,2018/19
10108680,M,1,Bac,Génie biomédical,20143,20181,8,3.91,2017/18
10077599,M,1,Bac,Génie chimique,20083,20131,8,3.91,2012/13
10089217,M,1,Bac,Génie chimique,20103,20121,4,3.91,2011/12
10100798,M,3,Doctorat,Génie chimique,20132,20172,13,3.91,2016/17
10108423,M,1,Bac,Génie chimique,20143,20181,8,3.91,2017/18
10110095,M,2,Maitrise recherche,Génie chimique,20143,20162,6,3.91,2015/16
10071047,F,2,Maitrise professionn,Génie chimique,20151,20153,5,3.91,2015/16
10120747,M,2,Maitrise recherche,Génie chimique,20171,20183,6,3.91,2018/19
10120864,M,2,Maitrise recherche,Génie chimique,20171,20192,8,3.91,2018/19
10124057,M,2,Maitrise recherche,Génie chimique,20173,20192,6,3.91,2018/19
10087325,M,2,Maitrise recherche,Génie chimique,20191,20201,7,3.91,2019/20
10077110,M,2,Maitrise recherche,Génie civil,20083,20123,13,3.91,2012/13
10082921,M,2,Maitrise recherche,Génie civil,20092,20111,6,3.91,2010/11
10066681,M,2,Maitrise recherche,Génie civil,20093,20112,6,3.91,2010/11
10079197,F,2,Maitrise recherche,Génie civil,20093,20113,7,3.91,2011/12
10084676,M,2,Maitrise recherche,Génie civil,20101,20103,3,3.91,2010/11
10084790,M,2,Maitrise recherche,Génie civil,20101,20113,6,3.91,2011/12
10015433,M,2,Maitrise professionn,Génie civil,20103,20132,9,3.91,2012/13
10087146,M,1,Bac,Génie civil,20103,20133,8,3.91,2013/14
10089605,F,2,Maitrise recherche,Génie civil,20111,20123,6,3.91,2012/13
10074604,F,2,Maitrise recherche,Génie civil,20121,20133,6,3.91,2013/14
10089553,M,3,Doctorat,Génie civil,20121,20151,10,3.91,2014/15
10078273,F,2,Maitrise recherche,Génie civil,20122,20161,12,3.91,2015/16
10097023,M,2,Maitrise recherche,Génie civil,20122,20142,7,3.91,2013/14
10075464,F,2,Maitrise recherche,Génie civil,20131,20142,8,3.91,2013/14
10078545,M,2,Maitrise recherche,Génie civil,20131,20142,5,3.91,2013/14
10095215,F,2,Maitrise recherche,Génie civil,20131,20143,7,3.91,2014/15
10099640,M,2,Maitrise recherche,Génie civil,20131,20143,7,3.91,2014/15
10087146,M,2,Maitrise professionn,Génie civil,20141,20153,5,3.91,2015/16
10070117,F,2,Maitrise recherche,Génie civil,20143,20153,4,3.91,2015/16
10110730,F,2,Maitrise recherche,Génie civil,20151,20162,5,3.91,2015/16
10112423,F,1,Bac,Génie civil,20153,20201,8,3.91,2019/20
10088645,F,2,Maitrise recherche,Génie civil,20161,20173,7,3.91,2017/18
10115473,M,2,Maitrise recherche,Génie civil,20161,20172,5,3.91,2016/17
10120661,F,2,Maitrise recherche,Génie civil,20171,20183,6,3.91,2018/19
10121313,F,2,Maitrise recherche,Génie civil,20171,20182,5,3.91,2017/18
10122185,F,2,Maitrise recherche,Génie civil,20181,20183,4,3.91,2018/19
10126223,M,2,Maitrise recherche,Génie civil,20181,20191,4,3.91,2018/19
10103822,M,2,Maitrise recherche,Génie civil,20182,20192,5,3.91,2018/19
10103244,F,2,Maitrise recherche,Génie civil,20183,20201,6,3.91,2019/20
10073277,M,1,Bac,Génie électrique,20071,20111,9,3.91,2010/11
10076658,M,2,Maitrise recherche,Génie électrique,20081,20103,9,3.91,2010/11
10073244,M,3,Doctorat,Génie électrique,20092,20123,11,3.91,2012/13
10089526,M,2,Maitrise recherche,Génie électrique,20111,20123,6,3.91,2012/13
